Candidate ID=31823, InsertionTime=0.00916ns
Candidate ID=1958, InsertionTime=2.08579ns
Candidate ID=3454, InsertionTime=2.24749ns
Candidate ID=43076, InsertionTime=2.06216ns
Candidate ID=40466, InsertionTime=2.58939ns
Candidate ID=6408, InsertionTime=2.26325ns
Candidate ID=19334, InsertionTime=2.55807ns
Candidate ID=20345, InsertionTime=0.60823ns
Candidate ID=16951, InsertionTime=2.40451ns
Candidate ID=42345, InsertionTime=0.694573ns
Candidate ID=22623, InsertionTime=0.957147ns
Candidate ID=50944, InsertionTime=0.454371ns
Candidate ID=20948, InsertionTime=3.70746ns
Candidate ID=48940, InsertionTime=3.15054ns
Candidate ID=17387, InsertionTime=1.00372ns
Candidate ID=5090, InsertionTime=0.914401ns
Candidate ID=14185, InsertionTime=5.17294ns
Candidate ID=17527, InsertionTime=4.05126ns
Candidate ID=22822, InsertionTime=6.8635ns
Candidate ID=18319, InsertionTime=3.76376ns
Candidate ID=38360, InsertionTime=1.36294ns
Candidate ID=22576, InsertionTime=0.389116ns
Candidate ID=2453, InsertionTime=3.43956ns
Candidate ID=44629, InsertionTime=5.89772ns
Candidate ID=43434, InsertionTime=0.684762ns
Candidate ID=24260, InsertionTime=6.22026ns
Candidate ID=28678, InsertionTime=3.44372ns
Candidate ID=39468, InsertionTime=5.82123ns
Candidate ID=17204, InsertionTime=5.97217ns
Candidate ID=51618, InsertionTime=0.587916ns
Candidate ID=20879, InsertionTime=0.191193ns
Candidate ID=17947, InsertionTime=0.861295ns
Candidate ID=30772, InsertionTime=0.217887ns
Candidate ID=15999, InsertionTime=6.46217ns
Candidate ID=42323, InsertionTime=3.5819ns
Candidate ID=22263, InsertionTime=3.77757ns
Candidate ID=30108, InsertionTime=0.4171ns
Candidate ID=49190, InsertionTime=3.66286ns
Candidate ID=33598, InsertionTime=3.81295ns
Candidate ID=35857, InsertionTime=3.94374ns
Candidate ID=41602, InsertionTime=4.19733ns
Candidate ID=35377, InsertionTime=3.82922ns
Candidate ID=1425, InsertionTime=3.81156ns
Candidate ID=48451, InsertionTime=8.59295ns
Candidate ID=35910, InsertionTime=3.91801ns
Candidate ID=3749, InsertionTime=5.48522ns
Candidate ID=52368, InsertionTime=3.87498ns
Candidate ID=11359, InsertionTime=5.39407ns
Candidate ID=32752, InsertionTime=3.5224ns
Candidate ID=39775, InsertionTime=0.553009ns
Candidate ID=32576, InsertionTime=5.17572ns
Candidate ID=14022, InsertionTime=3.82044ns
Candidate ID=19614, InsertionTime=3.68778ns
Candidate ID=37116, InsertionTime=3.98169ns
Candidate ID=51629, InsertionTime=3.78019ns
Candidate ID=33357, InsertionTime=1.19762ns
Candidate ID=50548, InsertionTime=3.66707ns
Candidate ID=41456, InsertionTime=3.48674ns
Candidate ID=36887, InsertionTime=3.76158ns
Candidate ID=47935, InsertionTime=1.27533ns
Candidate ID=20390, InsertionTime=1.10484ns
Candidate ID=26690, InsertionTime=3.71711ns
Candidate ID=2947, InsertionTime=3.54824ns
Candidate ID=11029, InsertionTime=1.13196ns
Candidate ID=30835, InsertionTime=4.51168ns
Candidate ID=53954, InsertionTime=0.945567ns
Candidate ID=7924, InsertionTime=1.51425ns
Candidate ID=2728, InsertionTime=0.551817ns
Candidate ID=1795, InsertionTime=4.23741ns
Candidate ID=154, InsertionTime=0.550763ns
Candidate ID=6608, InsertionTime=1.44701ns
Candidate ID=16226, InsertionTime=5.74ns
Candidate ID=15177, InsertionTime=1.45484ns
Candidate ID=35952, InsertionTime=4.11525ns
Candidate ID=28724, InsertionTime=0.272395ns
Candidate ID=37629, InsertionTime=0.845838ns
Candidate ID=42787, InsertionTime=0.935016ns
Candidate ID=16650, InsertionTime=3.78877ns
Candidate ID=6716, InsertionTime=2.80415ns
Candidate ID=32942, InsertionTime=0.336118ns
Candidate ID=16141, InsertionTime=1.84602ns
Candidate ID=39120, InsertionTime=3.92745ns
Candidate ID=39923, InsertionTime=5.06424ns
Candidate ID=12771, InsertionTime=3.05185ns
Candidate ID=46798, InsertionTime=0.980079ns
Candidate ID=5063, InsertionTime=4.0436ns
Candidate ID=11219, InsertionTime=5.86214ns
Candidate ID=11044, InsertionTime=1.99453ns
Candidate ID=35412, InsertionTime=0.59027ns
Candidate ID=10360, InsertionTime=3.10996ns
Candidate ID=10668, InsertionTime=0.410596ns
Candidate ID=46626, InsertionTime=3.46082ns
Candidate ID=27884, InsertionTime=3.83772ns
Candidate ID=22703, InsertionTime=6.31643ns
Candidate ID=29237, InsertionTime=3.65701ns
Candidate ID=19730, InsertionTime=3.64779ns
Candidate ID=11947, InsertionTime=4.6795ns
Candidate ID=15224, InsertionTime=3.65754ns
Candidate ID=29481, InsertionTime=5.13403ns
Candidate ID=19182, InsertionTime=0.531584ns
Candidate ID=33793, InsertionTime=3.81078ns
Candidate ID=39477, InsertionTime=2.26913ns
Candidate ID=30437, InsertionTime=2.83365ns
Candidate ID=19216, InsertionTime=2.87967ns
Candidate ID=2860, InsertionTime=5.55951ns
Candidate ID=23385, InsertionTime=5.01815ns
Candidate ID=18814, InsertionTime=8.63527ns
Candidate ID=27736, InsertionTime=5.32408ns
Candidate ID=32866, InsertionTime=1.94991ns
Candidate ID=15140, InsertionTime=8.95248ns
Candidate ID=19866, InsertionTime=2.57229ns
Candidate ID=10163, InsertionTime=5.07633ns
Candidate ID=18472, InsertionTime=4.78154ns
Candidate ID=52887, InsertionTime=9.03483ns
Candidate ID=5465, InsertionTime=2.27236ns
Candidate ID=18147, InsertionTime=2.35858ns
Candidate ID=4724, InsertionTime=6.01455ns
Candidate ID=19819, InsertionTime=8.89431ns
Candidate ID=39012, InsertionTime=0.328221ns
Candidate ID=30154, InsertionTime=4.79427ns
Candidate ID=34704, InsertionTime=4.92979ns
Candidate ID=45389, InsertionTime=0.288963ns
Candidate ID=47410, InsertionTime=0.384838ns
Candidate ID=3291, InsertionTime=0.237371ns
Candidate ID=52177, InsertionTime=2.6638ns
Candidate ID=1050, InsertionTime=0.274963ns
Candidate ID=4203, InsertionTime=4.83872ns
Candidate ID=16018, InsertionTime=5.30143ns
Candidate ID=23992, InsertionTime=0.236854ns
Candidate ID=45664, InsertionTime=3.32981ns
Candidate ID=51429, InsertionTime=6.02333ns
Candidate ID=52403, InsertionTime=0.431287ns
Candidate ID=44165, InsertionTime=11.3243ns
Candidate ID=38032, InsertionTime=6.28882ns
Candidate ID=34677, InsertionTime=6.4909ns
Candidate ID=49591, InsertionTime=0.366677ns
Candidate ID=15070, InsertionTime=0.223631ns
Candidate ID=1069, InsertionTime=0.136646ns
Candidate ID=25784, InsertionTime=0.166991ns
Candidate ID=10902, InsertionTime=8.81701ns
Candidate ID=41373, InsertionTime=0.154195ns
Candidate ID=46996, InsertionTime=6.86516ns
Candidate ID=9063, InsertionTime=0.309866ns
Candidate ID=21127, InsertionTime=6.90562ns
Candidate ID=50061, InsertionTime=5.69849ns
Candidate ID=5182, InsertionTime=6.48603ns
Candidate ID=48632, InsertionTime=0.299471ns
Candidate ID=19798, InsertionTime=0.29406ns
Candidate ID=31161, InsertionTime=0.156424ns
Candidate ID=1204, InsertionTime=0.156619ns
Candidate ID=50497, InsertionTime=0.137993ns
Candidate ID=16275, InsertionTime=0.138062ns
Candidate ID=12593, InsertionTime=9.56475ns
Candidate ID=27332, InsertionTime=0.145749ns
Candidate ID=2862, InsertionTime=0.310417ns
Candidate ID=54175, InsertionTime=0.212486ns
Candidate ID=52054, InsertionTime=6.10383ns
Candidate ID=28793, InsertionTime=6.31471ns
Candidate ID=40931, InsertionTime=8.81662ns
Candidate ID=29173, InsertionTime=0.124331ns
Candidate ID=26333, InsertionTime=9.03251ns
Candidate ID=8772, InsertionTime=0.152234ns
Candidate ID=14114, InsertionTime=0.352387ns
Candidate ID=8121, InsertionTime=5.61325ns
Candidate ID=29569, InsertionTime=6.66578ns
Candidate ID=4444, InsertionTime=0.430963ns
Candidate ID=11600, InsertionTime=7.75098ns
Candidate ID=25296, InsertionTime=0.216481ns
Candidate ID=46100, InsertionTime=0.148815ns
Candidate ID=19261, InsertionTime=0.361595ns
Candidate ID=20944, InsertionTime=0.122433ns
Candidate ID=8686, InsertionTime=0.106605ns
Candidate ID=5793, InsertionTime=0.142519ns
Candidate ID=20234, InsertionTime=6.41464ns
Candidate ID=42785, InsertionTime=0.162157ns
Candidate ID=40835, InsertionTime=0.110477ns
Candidate ID=26486, InsertionTime=0.095169ns
Candidate ID=18717, InsertionTime=0.220816ns
Candidate ID=44370, InsertionTime=7.53304ns
Candidate ID=24162, InsertionTime=0.140726ns
Candidate ID=18273, InsertionTime=0.139986ns
Candidate ID=3480, InsertionTime=6.56836ns
Candidate ID=22584, InsertionTime=6.6669ns
Candidate ID=51750, InsertionTime=7.19529ns
Candidate ID=26149, InsertionTime=6.73898ns
Candidate ID=50387, InsertionTime=0.136621ns
Candidate ID=4068, InsertionTime=6.53992ns
Candidate ID=41919, InsertionTime=6.59392ns
Candidate ID=42334, InsertionTime=7.39088ns
Candidate ID=33799, InsertionTime=6.95453ns
Candidate ID=28575, InsertionTime=0.173476ns
Candidate ID=4575, InsertionTime=0.156197ns
Candidate ID=49345, InsertionTime=7.10776ns
Candidate ID=8990, InsertionTime=7.72502ns
Candidate ID=5513, InsertionTime=6.80002ns
Candidate ID=22795, InsertionTime=7.36607ns
Candidate ID=357, InsertionTime=0.331825ns
Candidate ID=9569, InsertionTime=7.75332ns
Candidate ID=48579, InsertionTime=0.153062ns
Candidate ID=16392, InsertionTime=0.151423ns
Candidate ID=16446, InsertionTime=7.40933ns
Candidate ID=18408, InsertionTime=7.8441ns
Candidate ID=34399, InsertionTime=0.323293ns
Candidate ID=46620, InsertionTime=6.58873ns
Candidate ID=11878, InsertionTime=7.15678ns
Candidate ID=10638, InsertionTime=7.68538ns
Candidate ID=13372, InsertionTime=6.64893ns
Candidate ID=44416, InsertionTime=7.29729ns
Candidate ID=21719, InsertionTime=0.160797ns
Candidate ID=46150, InsertionTime=0.168258ns
Candidate ID=34338, InsertionTime=7.88675ns
Candidate ID=44955, InsertionTime=0.258017ns
Candidate ID=19516, InsertionTime=7.33562ns
Candidate ID=53309, InsertionTime=7.62206ns
Candidate ID=50457, InsertionTime=7.85421ns
Candidate ID=45461, InsertionTime=7.36348ns
Candidate ID=36810, InsertionTime=7.76144ns
Candidate ID=23623, InsertionTime=8.00657ns
Candidate ID=52594, InsertionTime=0.530449ns
Candidate ID=22912, InsertionTime=11.0714ns
Candidate ID=25941, InsertionTime=0.339381ns
Candidate ID=43256, InsertionTime=0.330986ns
Candidate ID=30558, InsertionTime=0.177489ns
Candidate ID=26925, InsertionTime=0.255885ns
Candidate ID=15005, InsertionTime=0.142908ns
Candidate ID=7445, InsertionTime=0.133684ns
Candidate ID=681, InsertionTime=0.153079ns
Candidate ID=28964, InsertionTime=0.159121ns
Candidate ID=33253, InsertionTime=0.141694ns
Candidate ID=48105, InsertionTime=0.165996ns
Candidate ID=52418, InsertionTime=0.091438ns
Candidate ID=22728, InsertionTime=10.2211ns
Candidate ID=2134, InsertionTime=0.144536ns
Candidate ID=37844, InsertionTime=0.149262ns
Candidate ID=29966, InsertionTime=0.144648ns
Candidate ID=11170, InsertionTime=0.15156ns
Candidate ID=40514, InsertionTime=0.210268ns
Candidate ID=31016, InsertionTime=6.77972ns
Candidate ID=54135, InsertionTime=0.190657ns
Candidate ID=26298, InsertionTime=7.04003ns
Candidate ID=11286, InsertionTime=0.304309ns
Candidate ID=24646, InsertionTime=0.465373ns
Candidate ID=5633, InsertionTime=0.341966ns
Candidate ID=54105, InsertionTime=14.705ns
Candidate ID=35612, InsertionTime=0.151074ns
Candidate ID=42484, InsertionTime=0.14177ns
Candidate ID=30629, InsertionTime=7.7341ns
Candidate ID=38489, InsertionTime=0.128196ns
Candidate ID=53211, InsertionTime=7.31574ns
Candidate ID=6357, InsertionTime=0.280638ns
Candidate ID=11601, InsertionTime=0.115679ns
Candidate ID=44986, InsertionTime=0.125694ns
Candidate ID=4944, InsertionTime=0.170453ns
Candidate ID=45457, InsertionTime=0.116812ns
Candidate ID=11590, InsertionTime=0.13274ns
Candidate ID=47110, InsertionTime=0.272088ns
Candidate ID=8203, InsertionTime=0.15091ns
Candidate ID=24959, InsertionTime=7.34536ns
Candidate ID=44390, InsertionTime=7.31062ns
Candidate ID=18312, InsertionTime=0.471891ns
Candidate ID=50103, InsertionTime=7.12334ns
Candidate ID=12646, InsertionTime=11.4372ns
Candidate ID=23536, InsertionTime=0.47077ns
Candidate ID=31808, InsertionTime=7.25552ns
Candidate ID=14015, InsertionTime=0.750315ns
Candidate ID=50367, InsertionTime=9.26389ns
Candidate ID=3424, InsertionTime=7.3216ns
Candidate ID=45725, InsertionTime=0.411781ns
Candidate ID=37959, InsertionTime=8.08477ns
Candidate ID=1595, InsertionTime=0.245284ns
Candidate ID=16332, InsertionTime=0.902115ns
Candidate ID=13486, InsertionTime=7.34918ns
Candidate ID=45344, InsertionTime=0.283353ns
Candidate ID=163, InsertionTime=0.553325ns
Candidate ID=27352, InsertionTime=7.49576ns
Candidate ID=35167, InsertionTime=0.262766ns
Candidate ID=15686, InsertionTime=7.37788ns
Candidate ID=40392, InsertionTime=7.63651ns
Candidate ID=11194, InsertionTime=0.240604ns
Candidate ID=33407, InsertionTime=7.47767ns
Candidate ID=34989, InsertionTime=13.0125ns
Candidate ID=41127, InsertionTime=0.262877ns
Candidate ID=10183, InsertionTime=0.395952ns
Candidate ID=15569, InsertionTime=0.19286ns
Candidate ID=23978, InsertionTime=0.15409ns
Candidate ID=24363, InsertionTime=0.346494ns
Candidate ID=45176, InsertionTime=0.178026ns
Candidate ID=35275, InsertionTime=0.133638ns
Candidate ID=22925, InsertionTime=0.177114ns
Candidate ID=29568, InsertionTime=0.125082ns
Candidate ID=42091, InsertionTime=0.127193ns
Candidate ID=8720, InsertionTime=0.133762ns
Candidate ID=49630, InsertionTime=7.95467ns
Candidate ID=10084, InsertionTime=7.67236ns
Candidate ID=30562, InsertionTime=7.56103ns
Candidate ID=3412, InsertionTime=7.55763ns
Candidate ID=48725, InsertionTime=14.2334ns
Candidate ID=43114, InsertionTime=7.60295ns
Candidate ID=3019, InsertionTime=0.277724ns
Candidate ID=35705, InsertionTime=13.5565ns
Candidate ID=38804, InsertionTime=0.149046ns
Candidate ID=44311, InsertionTime=0.0918ns
Candidate ID=28868, InsertionTime=0.225375ns
Candidate ID=37780, InsertionTime=0.247043ns
Candidate ID=520, InsertionTime=13.5015ns
Candidate ID=12538, InsertionTime=0.175247ns
Candidate ID=28394, InsertionTime=0.184233ns
Candidate ID=37414, InsertionTime=0.123497ns
Candidate ID=49733, InsertionTime=0.172641ns
Candidate ID=23154, InsertionTime=0.115425ns
Candidate ID=41288, InsertionTime=0.090468ns
Candidate ID=12195, InsertionTime=0.158125ns
Candidate ID=16668, InsertionTime=0.108912ns
Candidate ID=7297, InsertionTime=0.164448ns
Candidate ID=12711, InsertionTime=0.093998ns
Candidate ID=45682, InsertionTime=0.088459ns
Candidate ID=14622, InsertionTime=0.168928ns
Candidate ID=42813, InsertionTime=0.102535ns
Candidate ID=2902, InsertionTime=0.109151ns
Candidate ID=12519, InsertionTime=0.134398ns
Candidate ID=13510, InsertionTime=14.8011ns
Candidate ID=24765, InsertionTime=0.392639ns
Candidate ID=15307, InsertionTime=0.284577ns
Candidate ID=30136, InsertionTime=15.9653ns
Candidate ID=12240, InsertionTime=0.102505ns
Candidate ID=10170, InsertionTime=0.11482ns
Candidate ID=33279, InsertionTime=0.113685ns
Candidate ID=36137, InsertionTime=0.102575ns
Candidate ID=8943, InsertionTime=0.102572ns
Candidate ID=31772, InsertionTime=0.153487ns
Candidate ID=5526, InsertionTime=8.69716ns
Candidate ID=14551, InsertionTime=0.273591ns
Candidate ID=46729, InsertionTime=8.69631ns
Candidate ID=14394, InsertionTime=8.72818ns
Candidate ID=18632, InsertionTime=0.282898ns
Candidate ID=15647, InsertionTime=0.220066ns
Candidate ID=29271, InsertionTime=15.1671ns
Candidate ID=10862, InsertionTime=8.65781ns
Candidate ID=40387, InsertionTime=0.1945ns
Candidate ID=43095, InsertionTime=17.298ns
Candidate ID=4119, InsertionTime=0.120358ns
Candidate ID=48910, InsertionTime=0.159416ns
Candidate ID=27290, InsertionTime=0.146404ns
Candidate ID=40817, InsertionTime=0.116062ns
Candidate ID=4966, InsertionTime=0.101041ns
Candidate ID=18433, InsertionTime=0.127776ns
Candidate ID=13089, InsertionTime=0.13465ns
Candidate ID=24561, InsertionTime=0.237888ns
Candidate ID=24403, InsertionTime=0.158724ns
Candidate ID=41943, InsertionTime=0.201137ns
Candidate ID=34664, InsertionTime=0.117745ns
Candidate ID=6207, InsertionTime=0.129035ns
Candidate ID=7727, InsertionTime=0.142908ns
Candidate ID=27125, InsertionTime=0.119528ns
Candidate ID=16956, InsertionTime=0.120582ns
Candidate ID=45798, InsertionTime=0.1168ns
Candidate ID=27130, InsertionTime=0.105248ns
Candidate ID=39419, InsertionTime=0.120243ns
Candidate ID=35390, InsertionTime=0.122164ns
Candidate ID=21156, InsertionTime=0.090012ns
Candidate ID=14974, InsertionTime=0.106ns
Candidate ID=6121, InsertionTime=0.091411ns
Candidate ID=39930, InsertionTime=0.086149ns
Candidate ID=53736, InsertionTime=0.141221ns
Candidate ID=9979, InsertionTime=0.079721ns
Candidate ID=29759, InsertionTime=0.099171ns
Candidate ID=38675, InsertionTime=0.105115ns
Candidate ID=45888, InsertionTime=0.098642ns
Candidate ID=42024, InsertionTime=0.11511ns
Candidate ID=12603, InsertionTime=0.101252ns
Candidate ID=50284, InsertionTime=0.149844ns
Candidate ID=7270, InsertionTime=0.311813ns
Candidate ID=78, InsertionTime=9.77689ns
Candidate ID=48132, InsertionTime=0.280828ns
Candidate ID=13485, InsertionTime=9.72614ns
Candidate ID=22504, InsertionTime=0.331095ns
Candidate ID=48019, InsertionTime=16.9034ns
Candidate ID=19700, InsertionTime=9.82155ns
Candidate ID=32668, InsertionTime=0.133191ns
Candidate ID=15164, InsertionTime=0.327703ns
Candidate ID=48284, InsertionTime=0.247649ns
Candidate ID=19697, InsertionTime=9.94954ns
Candidate ID=2250, InsertionTime=0.142345ns
Candidate ID=45218, InsertionTime=9.97197ns
Candidate ID=2355, InsertionTime=0.197953ns
Candidate ID=48616, InsertionTime=0.322368ns
Candidate ID=8644, InsertionTime=0.162352ns
Candidate ID=39327, InsertionTime=10.1154ns
Candidate ID=42425, InsertionTime=0.267998ns
Candidate ID=22953, InsertionTime=0.127743ns
Candidate ID=50265, InsertionTime=0.144281ns
Candidate ID=13735, InsertionTime=0.202401ns
Candidate ID=32424, InsertionTime=0.211578ns
Candidate ID=24502, InsertionTime=10.4363ns
Candidate ID=15417, InsertionTime=16.8015ns
Candidate ID=16355, InsertionTime=10.4993ns
Candidate ID=34213, InsertionTime=10.5287ns
Candidate ID=39819, InsertionTime=0.244498ns
Candidate ID=15789, InsertionTime=10.2822ns
Candidate ID=40935, InsertionTime=0.280021ns
Candidate ID=15855, InsertionTime=10.3413ns
Candidate ID=10695, InsertionTime=0.144318ns
Candidate ID=39940, InsertionTime=0.217376ns
Candidate ID=1541, InsertionTime=0.272366ns
Candidate ID=28047, InsertionTime=0.219867ns
Candidate ID=14620, InsertionTime=10.3515ns
Candidate ID=20030, InsertionTime=17.9013ns
Candidate ID=7780, InsertionTime=10.4464ns
Candidate ID=10826, InsertionTime=10.5478ns
Candidate ID=16774, InsertionTime=0.319697ns
Candidate ID=28237, InsertionTime=10.2818ns
Candidate ID=7443, InsertionTime=10.2095ns
Candidate ID=156, InsertionTime=0.329739ns
Candidate ID=46820, InsertionTime=19.3358ns
Candidate ID=17799, InsertionTime=0.192524ns
Candidate ID=11067, InsertionTime=10.377ns
Candidate ID=20317, InsertionTime=0.198333ns
Candidate ID=21660, InsertionTime=10.3959ns
Candidate ID=53905, InsertionTime=0.488247ns
Candidate ID=38855, InsertionTime=10.3707ns
Candidate ID=46093, InsertionTime=0.333221ns
Candidate ID=3950, InsertionTime=0.342502ns
Candidate ID=47189, InsertionTime=0.164238ns
Candidate ID=34000, InsertionTime=0.117993ns
Candidate ID=20997, InsertionTime=10.5065ns
Candidate ID=46483, InsertionTime=0.139706ns
Candidate ID=37801, InsertionTime=10.417ns
Candidate ID=52706, InsertionTime=10.201ns
Candidate ID=13708, InsertionTime=0.176105ns
Candidate ID=12641, InsertionTime=16.0843ns
Candidate ID=45989, InsertionTime=0.121074ns
Candidate ID=493, InsertionTime=16.7196ns
Candidate ID=46949, InsertionTime=15.9578ns
Candidate ID=47866, InsertionTime=0.415147ns
Candidate ID=46245, InsertionTime=20.5463ns
Candidate ID=25295, InsertionTime=0.163127ns
Candidate ID=42580, InsertionTime=9.76589ns
Candidate ID=2432, InsertionTime=9.7666ns
Candidate ID=4940, InsertionTime=9.81133ns
Candidate ID=26117, InsertionTime=0.489753ns
Candidate ID=51708, InsertionTime=9.2808ns
Candidate ID=45567, InsertionTime=15.7452ns
Candidate ID=43191, InsertionTime=0.221696ns
Candidate ID=34187, InsertionTime=0.230033ns
Candidate ID=39338, InsertionTime=0.199105ns
